Contact ID,First Name,LastName,phoneNumber,E-Mail,created_at,courriel,email,Mail
a24db9bf-529d-49d4-ac76-4828b20c42aa,Roger,Riou,3107890786957,,2023/04/24,fschneider@orange.fr,,
729bb83a-b24f-4018-9282-24308e9821a2,René,Weiss,+33570118596,,2022/06/09,,,jean90@ramos.fr
9c85a324-e478-4698-a456-2787a5658d53,André,gros,6680639924161,,2025/02/19,,,zgaudin@blanc.com
2ca9ff8f-ca89-4a53-877e-23423081bb69,Colette,guibert,0661627141,guyrenaud@dbmail.com,2025-01-24,,,
d8cf6e23-f591-4e59-a9c0-303822cd1168,Stéphanie,boulanger,08 03 74 21 42,gosselinhortense@pelletier.fr,26-05-2024,,,
c3d3508f-f20e-4a5a-9f7a-0611300eaba6,Margaret,Bertrand,+33 6 64 27 37 95,,2023/01/09,,anne94@mendes.com,
1c923c45-fcc8-496b-b32a-265939a62072,Audrey,traore,0687837921,,2024/03/13,,alexandriadelahaye@blondel.net,
5dc241a0-d7a1-43c2-8e63-0ebf2b46e30a,Thomas,Le Gall,9883803747381,,2023/09/01,,acoulon@lebrun.fr,
523565e0-19ae-4c1f-8b77-2a2ec52830b8,Claude,Huet,9385028477982,,2025/03/12,,,cohenpenelope@weber.fr
37044ccd-f2aa-40b2-8622-0c020227e5cb,Claire,Masse,+33440377917,,01-07-2024,,legrosetienne@roux.fr,
0633d992-211f-4a7a-9ea1-31a1a2bf9437,ySlvie,Lebreton,2468473255065,,2023-04-18,,loiseauadelaide@levy.com,
2c9e3a96-c97d-448e-9060-c42f027670d5,Benoît,Ferreira,0450819968,,13-06-2022,,,mgomes@orange.fr
9f8ea154-407d-48d2-9bd9-576cd968c357,Célina,Collin,+33 (0)1 13 41 40 58,,2024/01/10,,,nath87@picard.fr
5e3e21ee-1e14-4711-accf-3bf38e8f37cb,Geneviève,BOULANGER,+33(0)802165250,,2023/05/23,,olivier15@navarro.fr,
a4c51b0d-f2c7-430c-82d6-23a75d8faf30,Corinne,Seguin,2319767025461,,2023/04/30,maggie41@gonzalez.com,,
f5233a4e-a4de-4b47-84ae-47f78f65fbb1,Christiane,HAMEL,9144894009465,,24-09-2024,qchauvin@humbert.org,,
e4e5917e-3091-4bb4-99f4-95131ed885d9,Aimée,goncalves,0376660919,gilbert59@sfr.fr,2022/10/12,,,
fefb4d28-5d7d-4236-b821-a40522803be7,Océane,moreau,0671405770,,31-03-2024,,,alexandrie44@da.fr
,Marthe,Becker,+33(0)195307277,,22-07-2022,,,kperrier@maillet.fr
ae467f0d-778f-41aa-87ea-fa89dee439eb,Édith,boucher,0696165377,,2024-10-16,,claudine16@thibault.com,
3259656e-1035-4a74-861d-61d2056916d6,Martin,Faivre,5925016915697,blanchardmarc@tiscali.fr,2023-07-29,,,
6f44f2e2-435e-44a3-982c-b1d3e7daa4a6,Agathe,maury,1695991129464,,2022-06-01,,,perezmarcelle@laposte.net
027d93cc-3e5f-471d-bc30-48840dbffd7a,Sylvie,FOUCHER,+33 4 39 05 96 66,,2022/08/13,yollivier@pottier.net,,
6faacd30-f7af-462c-86cd-22c1dae34279,Capucine,GAILLARD,9924483726877,,02-12-2024,,,fboucher@ifrance.com
47a2f46f-cdf1-4e5f-868d-2e72985b3668,Paul,LAGARDE,+33(0)141071912,llefevre@marchal.fr,19-07-2024,,,
f37a8ed7-e7ba-4e10-979f-5e2a30c869a7,Catherine,Alves,+33 (0)6 49 63 55 01,,31-01-2023,,didiernicolas@voila.fr,
6d25ac25-97f3-45de-b145-26b0d8b2a4ac,nAne,Vincent,0149262189224,,2023-06-23,,,dominique14@leblanc.com
d7b9d906-809e-4d7e-a9ab-256541b506f9,Xavier,Mallet,+33447796605,,2023/08/13,,charlotte50@roy.com,
0ac30a85-7d77-4aa2-a915-c0ec5aa7abc5,Frédérique,Picard,0105801975,,2023/09/08,,jgallet@ifrance.com,
4139b191-249a-4ec1-8b16-a3b70b0212b7,Christophe,bouchet,0486268497,,2024/03/01,,,
b5da12a4-1c62-4232-b627-5120c1fd6735,Noéim,Regnier,2397661054171,ponschristelle@colin.org,11-11-2023,,,
5d113387-becd-4b86-ad3c-9506f3b9da10,Laurence,VALLÉE,6672192283491,,2024/07/11,,audreybarthelemy@lagarde.com,
cac8d71a-09da-44a5-a87e-7cdbd2e4b8d1,Daniel,Antoine,0210880257,guyonmarcelle@wagner.net,2024/03/30,,,
0f845913-cf33-4705-a4f0-6983ed16c95f,Laure,caron,0102536873,,2022-05-18,robert50@chevallier.org,,
9bf5dd77-889f-4264-b57b-ccf10055f969,Marthe,Techer,1000665848439,,19-04-2024,,jacobrobert@orange.fr,
e5203d85-1e46-46ac-9ab0-9ea2e5a8b58d,Laurence,Morvan,0345130050,,2023/03/11,tboulanger@tiscali.fr,,
14a38eee-77d6-4316-80bd-884f2831392b,Éirc,NAVARRO,0801550135,,11-12-2024,alexandre51@sfr.fr,,
957b7f59-ead8-4e71-a4ae-9f39925de044,Rémy,PONS,1200740451569,,21-01-2023,,,mraymond@duhamel.fr
4c27ac78-6e40-4eeb-b08f-bb84dea05743,Marc,LAUNAY,7124137394912,,2023-08-22,,,emiledescamps@club-internet.fr
b106441e-38d6-4472-901c-9d003d9cf2f9,Diane,HARDY,1463187989763,peltierhelene@thomas.com,2023-09-05,,,
348549f9-5b5f-4348-8768-d81280e31eb9,Claire,Leclercq,0557896636,,2022-09-11,,lucaubert@thibault.com,
103423aa-8609-4fee-a877-770eae519a9b,Hugues,COULON,+33 2 47 70 75 18,,2023-09-02,nathalie25@devaux.fr,,
92d1e32e-8d0d-4cb9-b4bf-f3cdfc6fa36b,Benjamin,maillard,+33 (0)1 68 17 92 24,pierredelattre@gimenez.fr,2025-03-29,,,
3dbffc1b-d748-46f4-ac06-015ab4bef407,Brigitte,Gautier,05 26 02 13 18,,22-08-2022,,hguyon@simon.org,
7a438419-9ddd-4ecc-9d30-827ca6373795,Anouk,Gay,+33417827305,evrardthierry@besnard.org,02-01-2024,,,
fe753307-0e09-4a60-9b6b-00039292e2ab,Célina,Renard,1997856525542,,2025-02-17,,ngeorges@bertrand.fr,
fba30867-6e44-4d7d-a4b8-7a71698b2bad,Emmanuel,,8688339238986,,04-09-2024,,,andree57@clerc.com
64690bf9-6e00-4280-9b3b-b28598e81d6f,Agathe,CHARTIER,0337149262,,2022-07-13,,yves43@gmail.com,
adc2ecf7-883f-4134-a090-0fea0f225a77,Margot,Antoine,+33(0)666569107,,2023-10-27,costaeric@laroche.com,,
e0914476-92b1-40e6-b37c-8bb85fbf0670,Adrienne,olivier,0804116028,,24-08-2023,agathe98@tiscali.fr,,
ea493463-eb3f-4218-b2dd-ff016db7e3f9,Colette,Jacquot,0164303297744,colletcharlotte@tele2.fr,06-11-2022,,,
1f0087ca-2192-4755-8279-f4a4a2d47c26,Gilbert,gaudin,0164972834,,2022-07-06,,ghamon@texier.fr,
3d456837-bbd6-4daf-b0a3-29531234a2b7,Jeanne,BOULANGER,5843456512343,,2023-09-08,,,tristanlebreton@bouygtel.fr
f26eb838-5efb-4d99-9f28-c83f066f75bd,Madeleine,MACE,+33 (0)1 73 12 82 11,,21-05-2023,,ydumont@gonzalez.com,
84e8e640-cf8e-4248-9bdc-b558ce37c6f5,Théophile,Étienne,4707893798775,,2024-06-15,franck98@orange.fr,,
92fa504c-722b-42cb-a5c9-1055f9dc5cb7,Philippine,,1651599527478,,2022-07-27,,,lucyleger@boulanger.fr
00b7444c-b33e-4810-9d33-760a18763672,Vincent,fabre,0612538063,,30-08-2024,njoseph@free.fr,,
cc9e3c75-c872-4915-8f28-89d84485126b,Gabriel,ALLAIN,05 92 74 62 26,thomas96@free.fr,27-12-2024,,,
7a13a0be-04d9-4667-bf49-a4a0216db33d,Adrienne,Delorme,0138409277,,04-01-2024,,,roger56@garnier.fr
566a7cb2-0f04-4e7d-83b7-347815661849,Adrien,LESAGE,1026557647566,,2023/04/29,,chretiensuzanne@laposte.net,
a63b6c9f-cd97-4b02-9354-0737ef3ee855,Alexandria,MARIE,+33(0)178162930,,2024/02/19,voisinfrederic@gmail.com,,
6b91a4b6-9daa-4003-8569-c3a77610468f,Valérie,Muller,0267099608,,07-08-2024,,,josettegros@moreau.fr
fceceaba-9725-4487-953c-31f0d07ac812,Adrienne,DURAND,+33600971547,,2022/07/30,,,dominiquesamson@jacob.com
1e3fdf12-3903-4fb3-8bda-c20c15f68117,Marcelle,BOURDON,+33231596378,franck81@weber.com,2023-06-22,,,
fe53a960-d809-40f0-8022-eb6f9fa64655,Aurélie,Potier,5815193942789,,14-02-2024,ebarbe@le.com,,
3b00423a-0892-4361-81bb-32ecff9b6a33,Charles,PHILIPPE,03 61 17 72 94,,2023/01/21,,,christophe86@pons.fr
0e0ba330-7935-49a4-8281-ac65b2861436,Élisabeth,Millet,+33 1 49 47 64 19,,2023/04/19,,audreyguillou@free.fr,
8115e352-0390-41cf-9c92-dba678761e68,Patricia,Fabre,+33(0)639855323,,2023-01-03,,,georgespinto@dbmail.com
4e08aaaa-e4ac-48e6-bfbf-9be30b572fc4,Sabine,paul,9579656280733,,2023-10-11,,,augustin78@paul.fr
f0eda506-a2cb-4990-a2bb-d95cd9a11700,Catherine,letellier,3608055822623,,2023/09/25,,,victoireribeiro@renault.fr
55096fb8-49c4-424d-8e72-965545138702,Gabriel,Leroux,01 88 63 71 37,,08-05-2022,,kmeyer@laposte.net,
6191fc4a-1213-4d87-a411-561e9dc94cec,William,GUILLON,+33 5 46 44 29 96,,2024-05-11,,schneidermarine@free.fr,
8c65c13d-f178-41ba-b759-7f20ad6786f6,Denise,thierry,6956250969412,,2022-04-25,hardydaniel@hotmail.fr,,
b7110232-1299-4020-b157-8cadc6994e48,Jacqueline,Sanchez,05 14 92 36 03,,2024-09-21,,,nicolas84@lambert.fr
36672667-afa0-475b-a192-bc540ea8b662,Franck,Lucas,+33265974603,,11-08-2023,,hevrard@hamel.com,
ef26d1f8-18cc-41fe-b9a9-c4c658188aa9,,MOREAU,8592063041652,,2023-12-27,,qmarion@boulay.net,
48475033-be34-4eb2-a1fd-1fb0094cb544,Aimée,rousseau,+33806077272,,2023-03-06,,,nguyon@rolland.net
962444b7-ef29-4ae3-9d63-7ce9dd6d5410,Victoire,gérard,0800162625,,2025-01-04,martelthierry@hotmail.fr,,
17af9323-0b36-41bb-9c4e-f4c67cf6e9b7,Michèle,RUIZ,+33(0)100841626,,2023/12/18,,,madeleineriviere@bouygtel.fr
d7d3b79e-040c-4c63-be7f-449467ed805d,Jeannine,Marie,0800039455,,2024/10/04,,,arthur75@yahoo.fr
56e04335-ac72-4205-8872-5879622a031d,Michel,jacquet,+33(0)120487103,,16-05-2023,schretien@hotmail.fr,,
4113a8ca-97ef-4131-a395-6105b01c040a,Lucas,Pasquier,0647356427,,2023-06-03,,,
4c9650e8-58af-4235-9374-94cbe850a9b4,Daniel,Marin,03 47 02 36 07,,2023/05/08,,,margaret01@ifrance.com
d63327dc-68a6-4c04-b889-cc66471c5a71,Christiane,MALLET,7393396910829,,08-01-2023,,,wberthelot@ifrance.com
f05739a0-2f87-455b-bf01-632302de709f,Margot,PAGES,0514382552,,2024-09-09,victoire91@yahoo.fr,,
03406edc-5410-43d9-8472-e005bc053832,Camille,camus,0377692191,mfontaine@vallee.org,2023-08-08,,,
79d2769e-b74b-4e50-aa00-280e3a013069,Martin,brun,0497929626,,09-02-2023,,,claudineboulay@gmail.com
2fa34d27-449d-4c8d-ae42-e3f428ff1860,Noël,Gilbert,3430768329876,udeschamps@pinto.com,2022/08/02,,,
f6d3e8a0-d327-4d8a-87d3-77db1efc9c3e,Tristan,lévêque,1682611147620,,2023-12-26,,,catherine31@yahoo.fr
abc639df-f32a-4ed3-8045-2caa09a9ccd7,Gilles,carre,0492663700,,09-01-2023,lauger@wanadoo.fr,,
46f58aa6-3ad7-4670-bd0a-1d62c98056d7,Hélène,marie,03 17 34 60 87,,2024/04/30,,,frenault@adam.com
3d0fc4c0-a6d3-4bf9-8d25-79be687885e4,Patrick,Gaudin,+33800213671,,2024/03/26,,pageschristelle@wanadoo.fr,
e7dc6fc5-5435-4bd7-8a40-81c0a5eb2665,Luce,DUHAMEL,01 02 87 49 07,,2023/06/19,,,diallofrederique@gonzalez.com
feb68830-0993-413c-bdc0-242f62be486b,Émile,baron,3207248611562,,2022-09-30,,,gabriellemartin@cousin.fr
8ead4b89-685b-489e-bd7c-5be5b4b5b777,Hléène,guillon,+33 2 08 36 24 87,,2025-04-08,xalves@klein.com,,
f913d869-8925-459f-92de-b1e769fbce78,Maggie,Blanchet,5618453577778,,2022-06-16,,,tklein@aubert.fr
cad3aff6-d583-443a-b908-fe2c00a76088,Danielle,PAGES,0224450256,,23-11-2024,,,marcel74@toussaint.fr
e3296dde-10e2-43f8-8af5-5a81e6dafdd2,Anne,Besson,+33 (0)1 86 55 10 86,,2024/07/07,,,aimee57@club-internet.fr
cdf41c76-0556-47fc-a7e7-6c9860e32c14,Marine,gaillard,0361615317,,14-04-2025,,,marine56@tele2.fr
6f6b89b6-f3dd-48b5-96bc-f622b4558258,Jacqueline,Alexandre,+33 (0)5 81 43 36 97,,2024/06/25,,,morvanmaryse@yahoo.fr
4b57a744-4a8d-40d8-b016-b20ba5853fc5,Martin,Muller,6348745126193,,2024-11-17,philipperobert@remy.fr,,
5c7c43e2-9b30-4fef-bc92-8924ff2c4e6e,Suzanne,Delorme,+33(0)341367776,michellepayet@brunel.fr,2024-05-03,,,
7ca5c3f6-630a-40ac-a37e-c1aeacd2c42e,Richard,gosselin,2094540289443,,2024-05-02,,,amarion@wanadoo.fr
55840778-9a00-4491-8f97-f40110518316,Philippe,JACQUES,03 39 14 18 35,,27-11-2024,dbaron@prevost.com,,
ac1eee4f-a76f-409a-9362-57ac30fee754,Laurence,Fabre,8035689910858,,2025-03-05,,anais79@jacquot.org,
06f8468b-4d9b-440d-abdf-7fc58405c6a5,Juliette,fleury,+33800326249,,2024/09/16,,,zpoulain@bouygtel.fr
ca3409fc-0608-4628-aac8-93920257c57f,Margot,Pruvost,+33(0)428934828,,2023-07-12,monnierpaul@lebrun.com,,
7af9d8e1-2caf-4445-8f90-2f37a6d2c88e,Caroline,Petitjean,0484276861,,2022-12-15,mauricedupuis@nguyen.org,,
5e949995-6d93-46e4-bfc9-371ea2710f88,Martine,ÉTIENNE,+33 (0)1 18 44 57 66,,06-02-2025,,,eletellier@laposte.net
82dce6a7-fd5f-478a-b18d-657a7f1b0706,Émile,Thierry,0542562860,,2022/06/26,,,michele75@moulin.org
ca699624-3d07-4c1e-9404-a79e27d11a76,Adrien,GRONDIN,,,15-06-2023,,,elisabeth46@dumas.org
ae6d62e1-54b0-40a2-a4c3-6320066d7d77,Aimée,Lecoq,1950787305390,,2023-08-01,,,monique62@wanadoo.fr
de7b050c-b9dd-45c4-ae1b-b0b97b77cf55,Véronique,Grégoire,9943109518885,,02-11-2023,,mpaul@normand.fr,
cb0bdbba-667f-440f-8088-858a0baf6fab,Isabelle,rousseau,0260745625,,2023/05/28,,,marc90@ifrance.com
40af4998-a154-4cf2-8e33-1d819e4e7af1,Gilbert,Lesage,4073197189011,qlegros@paris.fr,31-07-2022,,,
62186634-bd04-4605-8ead-bc0811c87f0d,Alexandria,Mendès,2083130016183,,27-05-2022,,augustedias@ifrance.com,
1e2d45bc-8b1b-45c6-9f4b-b2204171685d,Augustin,LOPEZ,0228316723,,10-06-2024,,susanraynaud@voila.fr,
d17eb5d7-054e-44fb-b90a-b73bd55d794b,Isabelle,Samson,6476585757903,sevrard@gomes.com,2023-03-23,,,
876cc734-35f8-4c4c-aca4-a1edf2cf72cc,Guillaume,Leblanc,+33 (0)2 80 45 33 43,georgesdominique@couturier.net,2023-10-13,,,
1b6581bf-71fa-440d-a22f-92f81994988e,Martine,Lebon,+33 2 17 26 33 08,,2024-02-14,,,morenoeleonore@delmas.fr
a2c39075-3101-4662-95ef-572391bbca03,Chantal,KLEIN,1107068686464,jerome57@gillet.fr,2024/05/08,,,
6b2700cd-974c-4e29-b7bd-4aca5637cbd9,Denis,Boutin,7014095071519,,08-09-2022,,lucie95@rolland.org,
eecd8364-ff0a-4fbd-b140-0cf40fad35f3,Dorothée,Didier,+33449363568,,21-07-2023,rolandcoulon@laposte.net,,
6bae101e-1aaf-4ea8-95e9-d5c3d9399f32,Margot,ROY,+33804870929,,05-03-2023,,,adele48@hoareau.fr
11082c84-2d90-4771-97bc-622b69877892,Christiane,LEMAÎTRE,+33 6 12 58 12 87,,2024/12/21,,pduval@lagarde.com,
324e5320-3c20-43fe-85e4-f6f389288af1,Adèle,SEGUIN,4580766487841,,2023-11-03,,lucierodriguez@bouygtel.fr,
3c3c7ad6-a6fb-4be1-91c1-7add81a65d1e,Susan,bouvier,+33 1 48 81 60 35,gabrielle01@laposte.net,2024-04-01,,,
d3ff7e55-42ec-4b8d-a700-ceeedcba09e8,Étienne,Texier,+33(0)130892290,,2025-04-02,,,frederique40@laposte.net
3f578008-b2f1-46e3-81c5-f550037548c9,Adrien,Martin,+33 8 07 64 52 65,,2024-08-15,,ceciletanguy@laposte.net,
,Renée,potier,0816922397662,iperon@lemonnier.com,11-02-2025,,,
3897bfe3-a642-414a-83f5-22aae4691176,Rémy,ALEXANDRE,02 35 83 49 26,,08-11-2023,,,gayedouard@marty.fr
a0577329-7924-4665-9ef9-2ea3f559b947,Isaac,Blanchet,+33(0)645481189,,2023-06-13,,,sabine84@tiscali.fr
fe94ce40-5806-4f03-9486-67a520fc28ed,Thérèse,Rocher,5807200805701,bcharrier@bouygtel.fr,07-02-2024,,,
b06897c7-7919-4580-b636-e36ccf0ebecc,Claire,LEROUX,+33 (0)1 01 58 12 36,,2023-12-10,,,
3fcb126b-74e9-4844-9820-653ce0297487,Marcel,diallo,+33 8 00 83 57 28,constancevoisin@ifrance.com,06-10-2023,,,
43d84d8b-a41d-43c8-a7bb-ce7e42dd966b,Zacharie,Menard,6850664878264,,31-12-2024,capucine98@dufour.org,,
2d9c2e12-29dd-4c5f-8787-582090585780,Hortense,HARDY,6337069511819,pauljourdan@herve.fr,2024/04/06,,,
c68a6bcc-4e46-4733-a2c8-152df8232f69,Christiane,PERRIER,+33 (0)5 18 01 67 74,,2024-04-02,zfaure@bonnin.fr,,
5e0acbb3-9f05-449b-9604-cb1eed2b002b,Élise,LEDOUX,5217900531260,,2024-09-13,,ubaudry@live.com,
13db057d-7ffc-4602-9631-a54551baadf7,François,Gosselin,+33332580245,,2023-06-13,suzannebonnin@tele2.fr,,
2e7405fe-0086-4dcb-aa45-3893ae025b97,Manon,Letellier,+33(0)176344334,,29-12-2023,,,patrickramos@live.com
c04c5594-e235-48ec-a22d-17b50d217046,Guy,Mace,0116298702,,2023/04/23,sebastien72@boucher.fr,,
8e0856a6-970e-430c-9ee1-e9b082559d87,Christophe,LAINE,0283355563,,2024-10-06,marc99@leger.fr,,
9ca8764f-c3ec-49dd-9862-8425840d0069,Luce,letellier,9266094044750,,2022/11/12,,,ibreton@maury.fr
d0d38a9b-2232-40ca-9bdb-058565dc7c5d,Guy,Fabre,+33 2 32 42 04 30,,01-01-2025,,,wpotier@dupuy.com
ee98f932-b6d2-4c00-988b-c525913258b6,Nicolas,Daniel,3023200013278,,17-01-2024,,josettebreton@ferreira.fr,
f2cb4888-7c33-4451-a0fc-fc530e0417be,Laurent,Rivière,+33(0)170906336,,2024-02-03,ulelievre@free.fr,,
ed8465e1-f055-455d-8006-bae53264a8ec,Victor,Schmitt,+33222283381,,13-03-2025,,,yvesbrunel@collin.fr
4740f073-7586-4f71-b457-302fa4897d75,Frédéric,benard,+33650462933,,14-12-2024,,,francoise33@gregoire.fr
d367dbb7-80c1-4e1b-8db2-3912d03a2ab2,Théophile,carlier,5950825723230,,2023/06/11,chantal52@yahoo.fr,,
06b317e8-81e4-4cc6-a515-1678e576e9dd,Simone,Jourdan,0224126676,roussetthomas@ifrance.com,2023/08/02,,,
ad02af6c-55cc-47fe-90a1-1fd39bd38b65,Zoé,BOUCHET,06 03 36 42 45,,03-02-2023,,mauricenathalie@guillot.com,
4a3d0480-f84d-4d6f-96dc-ff7effe2050b,Édith,pires,0676442863070,,2023-08-10,,,anais94@duval.fr
1335d076-34fa-4d14-b7bf-688aaf5ff501,Antoine,lévêque,3149204993064,,2024/07/08,carpentieremmanuel@live.com,,
8a35c680-3af7-4cc3-8747-a6f257bf3565,Amélie,Noël,05 85 06 60 67,,2022/09/16,,gerard11@roger.fr,
a5e01c64-8bb5-4294-8826-bf52bbd14d97,Thibault,Lebrun,0801220725,,2024-11-21,,,alphonse88@fouquet.com
db8d00d0-728d-460e-8552-4faa842f62a1,Thibault,peron,+33(0)802971922,mathilde94@hamon.net,26-07-2023,,,
a9c8e5db-3bcb-4e25-8443-7c769e167c19,Alice,Pineau,0524306777,,20-06-2024,duboisclemence@voila.fr,,
dfb5d424-d7b8-470f-a4f8-292c61a08cac,Andrée,BOYER,1579208236616,,20-05-2022,,,hdiallo@hotmail.fr
09737505-a60b-41da-86c9-4c31a5457caf,Yves,ROUSSEAU,0167605508,,2023-10-17,benjamindelattre@alves.com,,
35e2f593-895e-4fba-a09b-13539c7e1575,Antoinette,Teixeira,0806441994,,2024-03-18,,,gomezgregoire@hotmail.fr
7ee6563c-6cac-40db-b681-2d5b0f1346b2,Stéphane,Berthelot,0043753157522,,2023-11-11,zalves@tiscali.fr,,
e81893c7-41d0-4f19-bd44-f271d8d9f214,Étienne,Lecoq,+33 5 51 53 47 43,,01-10-2024,,,
5729846b-04c6-44da-9aca-a8586e7894b6,René,Valette,05 57 88 51 66,moniqueweber@vallet.org,2024/01/20,,,
4dbcb9ca-4dc1-46a3-a395-72b8c8eee81b,Pierre,HUBERT,4993397453918,,29-02-2024,,ygrondin@legendre.fr,
0128d491-bc32-498f-a73a-dd327defbb69,Valentine,barbe,0537947631,blancalphonse@ifrance.com,2024-02-12,,,
63da8122-fd78-4134-b2cf-1197fae72a7b,Josette,faivre,0489782425,bouchertheodore@bertrand.com,2024/11/14,,,
2622bdd7-871e-490a-9b2e-8ba82de9c946,Josette,imbert,7079190487860,,2023/02/23,,,richard18@sfr.fr
7bf20b0c-5195-4a19-bff9-ad36f8c7e94f,Stéphanie,Diaz,0743820395007,,2024/03/22,,gillesmatthieu@ifrance.com,
ae627433-7319-4329-b204-e3ab29766ad3,Agnès,Vallet,5163295661482,,03-08-2022,,,drenaud@ifrance.com
39730703-2252-4961-8009-abff42bdbe68,Théophile,GEORGES,0483877765,,2022-11-04,adelaide13@maillard.com,,
a0dd8351-4c63-4b37-a81d-a87066393244,Jean,ARNAUD,+33 2 65 65 29 36,,2023-12-28,,,brigitte05@bertin.fr
8c92ccaf-3d74-4046-b780-9ea5e609eb66,Timothée,Langlois,0683901876,,2022/12/17,,suzanneguyot@gmail.com,
d6c1ea63-1f62-4067-a819-5362e3a58bb1,Anne,Barbier,8763427247711,,2024-07-17,ylecomte@clement.net,,
a1476cf4-a111-4b9d-b941-813291ca9c7d,Jules,Marchand,0662182247,,03-03-2024,,,plebon@noos.fr
20ea64aa-44f6-4c3f-9753-8631404a5b8c,Sébatsien,Martel,+33(0)309341373,perrotthomas@arnaud.com,14-09-2024,,,
eb12f61d-b1c1-49ca-be3a-128f3eacfe6f,Nathaile,Letellier,+33464255035,,2024-03-20,,,davideugene@marques.fr
3166c455-dd3e-470d-aa18-8d37cdfacce4,Simone,delaunay,0491499959,,2023/04/20,bernadettecharrier@noos.fr,,
3664fe70-f4fe-4005-833c-a7b17267f0b6,Lucy,SAMSON,2673920604294,,07-08-2024,,,perretjosette@tiscali.fr
fcd460bd-8f0e-4ea7-af40-68251420cdc9,Odette,Bonnet,0800595476,,2022-06-06,,gomezauguste@club-internet.fr,
1b965d2f-f7ff-4c46-bc43-9ebd986150b2,Jeannine,GILLET,3360574321115,,2025/01/13,huetalex@francois.fr,,
9b96312e-e515-42f3-8449-e023a7bca40a,Clémence,Guillaume,02 59 20 59 48,,17-11-2023,bernardclaude@fontaine.com,,
e46b2af9-553f-435f-97e8-9bba08164097,Paulette,Diaz,0555169324,,2023/11/14,,eugene19@sfr.fr,
9643b735-87f5-406b-a90a-6ef6ad492005,Guy,millet,0139429008,,20-11-2024,,ybuisson@sfr.fr,
51c583ee-03a6-438e-8617-c4c5ec9865b4,Bertrand,BERNIER,0588694853074,,10-06-2022,bergermathilde@sanchez.fr,,
100aa7b6-0fad-4b09-b208-ffb28ac53f93,Zoé,Boyer,0456144129,,18-02-2024,,,gerardle-roux@pruvost.fr
946776aa-746a-4d70-ab75-c9101f604022,Valérie,Weber,+33 (0)8 01 14 83 24,lorraine67@orange.fr,03-02-2023,,,
8b1c49cb-6f9d-4fe4-9195-81d3a41da450,Nioclas,CHAUVIN,+33 6 83 68 41 43,,01-02-2023,,,caroline72@michel.fr
43b58ade-243c-4bb0-8e34-4bcb8d3b9256,Philippine,Hardy,5551849552964,helenejoubert@gmail.com,12-02-2025,,,
040279f4-3838-4149-90ba-4973d9905381,Alexandre,FERREIRA,3420457813145,,31-01-2023,christophecarre@hernandez.org,,
daa2e68c-03f2-474b-9900-514e363160cf,Caroline,blot,2770260497697,,05-01-2023,,,laure96@tele2.fr
e8e7b53e-b7bd-4623-a621-57ac3c47bcc5,Guillauem,LACROIX,1194750522011,,2024/01/10,,,
21569828-4d2a-4ac5-a6ff-fbf42e88574c,Marc,Antoine,06 44 69 70 71,yves88@mendes.fr,07-10-2024,,,
67f08581-3473-417d-9364-e27e9b80aa8c,Amélie,Gilbert,+33 5 71 47 87 50,,2024/08/03,,,thierry86@ferreira.com
dfde0318-c479-4c47-a0bc-127146fc31db,Luce,BENARD,+33(0)656754135,,03-04-2024,,dgodard@voila.fr,
c9c223dd-5788-45fc-9db3-f7755de1ec2f,Madeleine,Toussaint,+33398567240,claude17@herve.fr,2024-02-18,,,
76199d0b-8377-40de-8751-ea5eb963de96,Astrid,rousseau,0107265201,,2023/11/21,cgrondin@free.fr,,
be218d8c-e7cd-4632-9a7d-e4ca127b0cc4,André,Fontaine,+33 (0)2 09 32 19 56,,11-06-2022,,tanguyhelene@marin.fr,
e6eee64f-0bf2-4eaa-93a9-ba8d7ec98b88,Sébastien,Carpentier,0631434220,,2023-05-18,,,pineauceline@gaillard.fr
f70dab15-ec80-4cbb-9d36-4d8e38f727f1,Jacques,Caron,0589367428,,28-12-2023,vteixeira@dupuy.com,,
ab9b4d7b-4c3e-4496-a244-072ae3501f9b,Alxe,Garnier,+33803997021,langloischristelle@ifrance.com,2022/08/10,,,
fda3eb86-fb6e-4ae8-9353-d00fc588fef6,Susan,CHAUVIN,4377029670503,,2024/01/08,,,elise51@mary.com
1218abe9-41da-425b-8bd9-13093f2bd1d7,Françoise,Pichon,0194222925,,2024/01/09,,fperrier@tiscali.fr,
61ee5c12-67e3-4273-85bf-2d226a265f8d,uLcy,PAUL,6607983340833,leducjacqueline@delattre.fr,2023-04-25,,,
942b3767-3a48-4c5e-9198-f5eed3ecdff3,Jérôme,LEFORT,0121374727,tramos@masse.fr,2023-05-28,,,
04f83fca-4345-4edb-8ff9-5a14b94cfcf4,Laurence,Guillaume,2407281959816,,2023/08/02,lramos@caron.org,,
b4621383-15d9-4262-98ba-f38f5c8ab5a0,Margot,Delaunay,0522759426,briandaime@ifrance.com,14-01-2023,,,
4359ce40-898e-49c3-9657-2edbb5b6ed38,Andrée,Boulanger,5752966471181,beckerantoinette@sfr.fr,20-02-2024,,,
9b6ac302-4bf8-4285-a7b3-3337f94d4236,François,Humbert,0516765599,,15-06-2023,,,hphilippe@bigot.fr
3c32cb12-34ae-4b6c-bc4c-76868190dd65,Jean,Reynaud,+33(0)229583850,,2023-08-26,,legerthomas@guyon.net,
